"Date","User ID","Alias","Allocation","MTM","MTM %","Algo","Server","DTE","Index"
"2026-06-11","HUFBHARG","MSP_RAHULBHUF_INT","6000000","67995","1.13%","1","VS18","0DTE","SX"
"2026-06-11","HUFDEVEG","MSP_DEVENDER_POS","10000000","127932","1.28%","7","VS11","0DTE","SX"
"2026-06-11","HUFGRAVI","MSR_ARYAMAN1_INT","10000000","59441","0.59%","1","VS8","0DTE","SX"
"2026-06-11","HUFJAIND","MSP_DEEPAK_JAIN_HUF_POS","12000000","165450","1.38%","7","VS7","0DTE","SX"
"2026-06-11","HUFNDAGA","MSR_DAGA3_POS","8000000","83587","1.04%","1","VS14","0DTE","SX"
"2026-06-11","HUFPRAAK","MSR_KALPANAAG3_INT","6000000","81829","1.36%","1","VS13","0DTE","SX"
"2026-06-11","HUFPUGAL","MSG_PUGAL_POS","14000000","139724","1.00%","7","VS4","0DTE","SX"
"2026-06-11","HUFRG999","MSR_RAHULG_HUF_POS","14000000","148327","1.06%","7","VS7","0DTE","SX"
"2026-06-11","HUFSUSHA","MSP_SUSHANTG3","8000000","76296","0.95%","1","VS15","0DTE","SX"
"2026-06-11","HUFTOLAN","MSR_NARESH_INT","6000000","53578","0.89%","1","VS12","0DTE","SX"
"2026-06-11","HUFVJEPH","MSP_VIKAS_JEPH_HUF","20000000","-34886","-0.17%","8","VS5","0DTE","SX"
"2026-06-11","HYDPRR108","RAJ_KUMAR_ANANDRATHI_INT_FIX_1CR","10000000","55753","0.56%","1","VS10","0DTE","SX"
"2026-06-11","IN500110","MSR_MADHUP2","20000000","3034","0.02%","8","VS1","0DTE","SX"
"2026-06-11","INDRA151","MSR_F5_INDRARATHI_INT","4000000","40893","1.02%","1","VS16","0DTE","SX"
"2026-06-11","IR0012","CCV_NIKHIL_BANSAL_POS","10000000","91023","0.91%","1","VS13","0DTE","SX"
"2026-06-11","IR0029","CCV_RITU_KREDENT_POS","8000000","110450","1.38%","7","VS7","0DTE","SX"
"2026-06-11","IS0014","CCV_SANDEEP_POS","8000000","119452","1.49%","7","VS4","0DTE","SX"
"2026-06-11","ISHA2023","MSP_ISHA_POS","10000000","67107","0.67%","1","VS12","0DTE","SX"
"2026-06-11","ITC2247","MSR_RDANGAYACH8","80000000","-935906.25","-1.17%","19","VS25","5DTE_1DTE","NF_SX"
"2026-06-11","JFNILESH","MSN_FUTARMAL1_INT","12000000","107657","0.90%","1","VS14","0DTE","SX"
"2026-06-11","JPBWA033","AR_ABHISEKH_FIX_1CR_A7_INT","10000000","99804","1.00%","7","VS11","0DTE","SX"
"2026-06-11","JPBWM229","AR_MAHALXMI_FIX_1CR_A7_INT","10000000","127758","1.28%","7","VS11","0DTE","SX"
"2026-06-11","JPWSDC101","A8_CITILINE_TEX_ARSSB_3C","30000000","184668","0.62%","8","VS24","0DTE","SX"
"2026-06-11","JPX10B114","A7_BALWANT_AR_FIX_1CR_INT","10000000","116167","1.16%","7","VS11","0DTE","SX"
"2026-06-11","JYOTI116","MSR_BHOJWANI1_POS","10000000","109007","1.09%","7","VS7","0DTE","SX"
"2026-06-11","KARANBHL","MSN_KARANBHL_POS","10000000","82348","0.82%","1","VS13","0DTE","SX"
"2026-06-11","KASAR116","CC_JEETKASAR_POS","10000000","108032","1.08%","7","VS4","0DTE","SX"
"2026-06-11","KBHAVITA","MSN_NK_KOTHARI","20000000","-28901","-0.14%","8","VS5","0DTE","SX"
"2026-06-11","KHEMANI2","MSR_PAWAN_FIX_1CR_POS","10000000","72481","0.72%","1","VS6","0DTE","SX"
"2026-06-11","KRISTA78","CCV_GAUTAMVIPUL_POS","14000000","126586","0.90%","1","VS12","0DTE","SX"
"2026-06-11","LALA1108","MSR_SJVJ1_INT","6000000","68875","1.15%","1","VS12","0DTE","SX"
"2026-06-11","LAMBAANU","MSR_LAMBAANU_POS","10000000","86368","0.86%","1","VS18","0DTE","SX"
"2026-06-11","LAXMM764","MSP_LAXMM764_POS","12000000","95676","0.80%","1","VS12","0DTE","SX"
"2026-06-11","LC34","A1_RD_PK_INT","100000000","717403","0.72%","1","VS12","0DTE","SX"
"2026-06-11","LC40","A15_PK_RDAN","50000000","376607","0.75%","15","VS2","0DTE","SX"
"2026-06-11","LCHETANS","MSR_CHETAN_SINGHAL_INT","12000000","114491","0.95%","7","VS7","0DTE","SX"
"2026-06-11","LOYALKAV","MSR_LOYALKAV_POS","12000000","69957","0.58%","15","VS19","0DTE","SX"
"2026-06-11","M2NIRMAL","MSP_AMITP1_INT","6000000","75397","1.26%","1","VS18","0DTE","SX"
"2026-06-11","MAADIKIR","MSR_MAHAJANI2_POS","14000000","130363","0.93%","1","VS18","0DTE","SX"
"2026-06-11","MABHILAS","MSR_ABHILASHM_POS","10000000","92181","0.92%","1","VS18","0DTE","SX"
"2026-06-11","MABHISHT","MSR_ABHISHT2_POS","6000000","93268","1.55%","1","VS13","0DTE","SX"
"2026-06-11","MADALMIA","MSN_DALMIA1_POS","14000000","191174","1.37%","7","VS11","0DTE","SX"
"2026-06-11","MADHU344","MSR_YOGESH3_INT","16000000","140661","0.88%","7","VS7","0DTE","SX"
"2026-06-11","MADITIAG","MSS_SSGUPTA6_INT","10000000","80914","0.81%","1","VS14","0DTE","SX"
"2026-06-11","MADWIGO2","MSN_ADWITIYA_GOENKA_POS","6000000","98935","1.65%","1","VS8","0DTE","SX"
"2026-06-11","MAJAYM02","MSV_AJAYT","20000000","-228195.9","-1.14%","19","VS25","5DTE_1DTE","NF_SX"
"2026-06-11","MAKANSHA","MSV_AKANSHA_POS","8000000","118313","1.48%","7","VS4","0DTE","SX"
"2026-06-11","MAKSHAT2","MSN_ALOYALKA1","20000000","-41475","-0.21%","8","VS5","0DTE","SX"
"2026-06-11","MAMEHTA1","MSR_ASHWINI_MEHTA","20000000","77784","0.39%","8","VS24","0DTE","SX"
"2026-06-11","MAMIT782","MSV_AMIT_POS","10000000","76070","0.76%","1","VS12","0DTE","SX"
"2026-06-11","MANAMIKA","MSN_BAXI3_POS","16000000","223248","1.40%","7","VS11","0DTE","SX"
"2026-06-11","MANGAL54","MSR_MANGAL_3CFIX","30000000","24247","0.08%","8","VS5","0DTE","SX"
"2026-06-11","MANIHESH","CCV_MAHESHB_POS","8000000","120358","1.50%","7","VS11","0DTE","SX"
"2026-06-11","MANIS407","MSR_MSMELODIA2_INT","6000000","37794","0.63%","1","VS16","0DTE","SX"
"2026-06-11","MANJU016","MSP_MANJU016_POS","12000000","78531","0.65%","1","VS6","0DTE","SX"
"2026-06-11","MANKITAG","MSP_MANKITAG_INT","6000000","72191","1.20%","1","VS16","0DTE","SX"
"2026-06-11","MANKURKO","MSN_ANKUR_KOTHARI_POS","10000000","80230","0.80%","1","VS14","0DTE","SX"
"2026-06-11","MANOJS25","MSS_MANOJ_KUMAR_GUPTA_POS","6000000","95651","1.59%","1","VS18","0DTE","SX"
"2026-06-11","MANUPANK","MSN_ANUPAM_KANODIA_POS","6000000","102029","1.70%","1","VS13","0DTE","SX"
"2026-06-11","MARHATAK","MSN_NK_KOTHARI2_INT","14000000","95757","0.68%","1","VS8","0DTE","SX"
"2026-06-11","MARIA196","CC_ADITYAPINTO_POS","16000000","198069","1.24%","7","VS4","0DTE","SX"
"2026-06-11","MARUNKK3","MSP_MARUNKK3_3C","30000000","-7243","-0.02%","8","VS5","0DTE","SX"
"2026-06-11","MARYAMAN","MSR_ARYAMAN_POS","10000000","95634","0.96%","1","VS3","0DTE","SX"
"2026-06-11","MASHOK10","MSP_AMITP3_INT","6000000","85469","1.42%","1","VS18","0DTE","SX"
"2026-06-11","MBAGRODI","MSR_BAGRODIA1_INT","8000000","71260","0.89%","1","VS14","0DTE","SX"
"2026-06-11","MBALMUKU","MSP_BAL_MUKUND_POS","6000000","70173","1.17%","1","VS16","0DTE","SX"
"2026-06-11","MBHANDAR","MSN_UMESH_UTTAMRAJ_BHANDARI_INT","10000000","58573","0.59%","1","VS8","0DTE","SX"
"2026-06-11","MBONSAI0","MSR_BONSAI_6C","60000000","-100397","-0.17%","8","VS5","0DTE","SX"
"2026-06-11","MCHINTAM","MSR_RAJM3_INT","14000000","57483","0.41%","15","VS19","0DTE","SX"
"2026-06-11","MDAKSHAS","MSN_DAKSHARAJ_SHAH_POS","12000000","104547","0.87%","1","VS8","0DTE","SX"
"2026-06-11","MDEEPESK","MSR_DEEPESH_POS","18000000","200488","1.11%","7","VS7","0DTE","SX"
"2026-06-11","MDEEPG03","MSP_DEEPAM_GUJRANI_POS","6000000","94501","1.58%","1","VS18","0DTE","SX"
"2026-06-11","MDHRUM03","MSR_MAHESHWARI2_POS","12000000","188641","1.57%","7","VS11","0DTE","SX"
"2026-06-11","MDIGVSS2","MSR_DIGVIJAY2","20000000","-239288.7","-1.20%","19","VS25","5DTE_1DTE","NF_SX"
"2026-06-11","MDILEEPS","MSR_DIGVIJAY3_POS","8000000","95422","1.19%","1","VS18","0DTE","SX"
"2026-06-11","MEETARAJ","MSP_MEETARAJP_POS","8000000","63222","0.79%","1","VS6","0DTE","SX"
"2026-06-11","MEGASERV","MSR_MEGASERV","20000000","-211742.05","-1.06%","19","VS22","5DTE_1DTE","NF_SX"
"2026-06-11","MELOGIST","MSR_RYADAV4_6C","60000000","-39038","-0.07%","8","VS1","0DTE","SX"
"2026-06-11","MGANDHAL","MSR_RAJM1_INT","14000000","135055","0.96%","7","VS7","0DTE","SX"
"2026-06-11","MGEORGE9","MSR_ANU_GEORGE_POS","8000000","74390","0.93%","1","VS8","0DTE","SX"
"2026-06-11","MGOURAV1","MSP_MGOURAV_POS","12000000","95123","0.79%","1","VS8","0DTE","SX"
"2026-06-11","MGUPTA20","MSR_MANISHA_POS","12000000","106120","0.88%","1","VS12","0DTE","SX"
"2026-06-11","MHARSH97","MSP_HARSHBS_INT","6000000","76598","1.28%","1","VS8","0DTE","SX"
"2026-06-11","MHARSHB2","MSR_BAGRODIA2_INT","12000000","52899","0.44%","15","VS19","0DTE","SX"
"2026-06-11","MHITESHC","MSR_HITESH_CHAUDHARY_INT","20000000","179431","0.90%","7","VS7","0DTE","SX"
"2026-06-11","MINA1425","MSR_GSMITH3_POS","10000000","90728","0.91%","7","VS7","0DTE","SX"
"2026-06-11","MINDRA01","MSN_BAXI1_POS","10000000","82009","0.82%","1","VS13","0DTE","SX"
"2026-06-11","MJASVINC","MSR_MJASVINC_POS","12000000","81571","0.68%","1","VS12","0DTE","SX"
"2026-06-11","MJHAWARK","MSN_SHAILESH_JHAW_POS","10000000","82577","0.83%","1","VS8","0DTE","SX"
"2026-06-11","MJITEND1","MSR_JITENDRA_AGRAWAL","20000000","-212601.55","-1.06%","19","VS22","5DTE_1DTE","NF_SX"
"2026-06-11","MJOS334","SEJAL_A1_ANANDRATH_INT","8000000","57740","0.72%","1","VS10","0DTE","SX"
"2026-06-11","MKALANI0","MSN_MANISHA_KALANI_INT","12000000","157221","1.31%","7","VS11","0DTE","SX"
"2026-06-11","MKALYANG","MSR_KALYANG","20000000","74776","0.37%","8","VS24","0DTE","SX"
"2026-06-11","MKAVITAC","MSR_YOGESH1_INT","12000000","91148","0.76%","1","VS14","0DTE","SX"
"2026-06-11","MKHUSHI2","MSP_KHUSHI_AGARWAL_POS","6000000","101031","1.68%","1","VS8","0DTE","SX"
"2026-06-11","MKIRTI01","MSP_MKIRTI_POS","8000000","91772","1.15%","1","VS18","0DTE","SX"
"2026-06-11","MLALITAA","MSR_AGNANI1_INT","8000000","65257","0.82%","1","VS13","0DTE","SX"
"2026-06-11","MMANJUK2","MSP_MANJU_KOTHARI_POS","6000000","74738","1.25%","1","VS18","0DTE","SX"
"2026-06-11","MMILIND7","MSV_MILIND_POS","12000000","98049","0.82%","1","VS12","0DTE","SX"
"2026-06-11","MMUKESHS","MSS_MUKESH_POS","6000000","92076","1.53%","1","VS6","0DTE","SX"
"2026-06-11","MNAMANDA","MSR_DAGA1_INT","14000000","126585","0.90%","1","VS3","0DTE","SX"
"2026-06-11","MNANDKC2","MSR_YOGESH2_INT","12000000","73729","0.61%","1","VS13","0DTE","SX"
"2026-06-11","MNAVEENT","MSN_NAVEENTRIPATHI_POS","14000000","70574","0.50%","15","VS19","0DTE","SX"
"2026-06-11","MNIHARIK","MSR_DIGVIJAY1_POS","18000000","172524","0.96%","15","VS19","0DTE","SX"
"2026-06-11","MNIRJHAR","MSR_NIRJHAR_GOEL_POS","10000000","106069","1.06%","7","VS7","0DTE","SX"
"2026-06-11","MNITASRI","MSR_NITA_SRIVASTAV_POS","6000000","93795","1.56%","1","VS3","0DTE","SX"
"2026-06-11","MOHON964","MSR_GSMITH2_POS","8000000","97456","1.22%","1","VS3","0DTE","SX"
"2026-06-11","MONA8000","MSR_MONA1_POS","10000000","122548","1.23%","7","VS11","0DTE","SX"
"2026-06-11","MONETAAA","MSR_BONSAI2","20000000","-225528.1","-1.13%","19","VS25","5DTE_1DTE","NF_SX"
"2026-06-11","MPAGARWA","MSR_KALPANAAG2","20000000","72305","0.36%","8","VS24","0DTE","SX"
"2026-06-11","MPAYAL04","MSR_MSMELODIA5_INT","12000000","71947","0.60%","1","VS12","0DTE","SX"
"2026-06-11","MPOOJAKP","MSR_GINNI10_INT","10000000","70399","0.70%","15","VS19","0DTE","SX"
"2026-06-11","MPOONAMM","MSN_POONAM_MADAN_POS","10000000","92823","0.93%","1","VS3","0DTE","SX"
"2026-06-11","MPRASHAN","MSN_PRATHI2_POS","14000000","156232","1.12%","7","VS7","0DTE","SX"
"2026-06-11","MPREETIB","MSR_BAGRODIA4_INT","8000000","70147","0.88%","1","VS14","0DTE","SX"
"2026-06-11","MPRERNA9","MSP_PRERNA_MODI_INT","6000000","76515","1.28%","1","VS16","0DTE","SX"
"2026-06-11","MPRIYACH","MSR_RYADAV2","20000000","-43997","-0.22%","8","VS5","0DTE","SX"
"2026-06-11","MPRSHANT","MSR_PTAK6_6C","60000000","-163890","-0.27%","8","VS5","0DTE","SX"
"2026-06-11","MRAHULY2","MSR_RYADAV3_INT","10000000","87071","0.87%","15","VS19","0DTE","SX"
"2026-06-11","MRAJESH0","MSR_BANSAL1","20000000","-234066.5","-1.17%","19","VS25","5DTE_1DTE","NF_SX"
"2026-06-11","MRAJESSH","MSN_RAJESHS_POS","20000000","206065","1.03%","15","VS19","0DTE","SX"
"2026-06-11","MRAJNI62","MSP_RAJNI_TIWARI_POS","6000000","83522","1.39%","1","VS6","0DTE","SX"
"2026-06-11","MRAJSHRE","MSP_RAJ_SHREE_JAIN_POS","10000000","78089","0.78%","1","VS6","0DTE","SX"
"2026-06-11","MRAKESHS","MSN_RAKESHSHARMA_POS","16000000","187081","1.17%","7","VS7","0DTE","SX"
"2026-06-11","MRISHIMA","MSR_BANSAL2","20000000","81775","0.41%","8","VS24","0DTE","SX"
"2026-06-11","MRUTVI02","MSR_YOGESH4","40000000","-428154.5","-1.07%","19","VS22","5DTE_1DTE","NF_SX"
"2026-06-11","MSAMRIDH","MSN_BAXI2_POS","12000000","76247","0.64%","15","VS19","0DTE","SX"
"2026-06-11","MSANDEER","MSN_SANDEEP_RANGER_POS","10000000","77366","0.77%","1","VS6","0DTE","SX"
"2026-06-11","MSANDSHA","MSN_SANDEEPS1_POS","16000000","187878","1.17%","7","VS4","0DTE","SX"
"2026-06-11","MSANDWAN","MSN_SANDEEP_WANCHOO_INT","10000000","68582","0.69%","1","VS8","0DTE","SX"
"2026-06-11","MSANDY05","MSR_SANDEEP_SHARMA_POS","10000000","98041","0.98%","1","VS8","0DTE","SX"
"2026-06-11","MSAPNAM3","MSR_MEHTA1_INT","6000000","81626","1.36%","1","VS18","0DTE","SX"
"2026-06-11","MSDAGA01","MSR_DAGA2_POS","18000000","207551","1.15%","7","VS7","0DTE","SX"
"2026-06-11","MSGUPTA7","MSR_SAURABH_GUPTA_POS","6000000","85365","1.42%","1","VS6","0DTE","SX"
"2026-06-11","MSHASHI0","MSR_SHASHI_MOHAN_SHARMA_POS","10000000","97108","0.97%","1","VS3","0DTE","SX"
"2026-06-11","MSHEENAM","MSR_ABHISHT1_INT","4000000","56331","1.41%","1","VS14","0DTE","SX"
"2026-06-11","MSHILPI1","MSR_AJAY_AGARWAL_POS","12000000","107748","0.90%","1","VS18","0DTE","SX"
"2026-06-11","MSHILPIR","MSN_PRATHI1_POS","12000000","109615","0.91%","1","VS8","0DTE","SX"
"2026-06-11","MSHWETA1","MSR_SHWETA_AGARWAL_POS","10000000","63151","0.63%","1","VS6","0DTE","SX"
"2026-06-11","MSIDDHAM","MSR_MUKUND_FIX_1CR_POS","10000000","76132","0.76%","1","VS6","0DTE","SX"
"2026-06-11","MSIDDHAR","MSR_RAJM4","20000000","-223494.65","-1.12%","19","VS22","5DTE_1DTE","NF_SX"
"2026-06-11","MSMAMGAI","MSR_SANJAYMAM_POS","8000000","93769","1.17%","1","VS13","0DTE","SX"
"2026-06-11","MSOURBHS","MSR_BAPNA2_INT","6000000","80749","1.35%","1","VS14","0DTE","SX"
"2026-06-11","MSUMAN62","MSR_SUMAN_POS","10000000","83274","0.83%","1","VS8","0DTE","SX"
"2026-06-11","MSUNITAS","MSR_DIGVIJAY4_INT","6000000","86429","1.44%","1","VS15","0DTE","SX"
"2026-06-11","MSUSHIL6","MSR_SUSHIL_POS","10000000","104640","1.05%","1","VS3","0DTE","SX"
"2026-06-11","MT1002494","MSR_KAPOOR1_POS","10000000","91678","0.92%","7","VS9","0DTE","SX"
"2026-06-11","MTANUJGA","MSR_GSMITH1_INT","4000000","47512","1.19%","1","VS14","0DTE","SX"
"2026-06-11","MURSHITA","MSN_PRATHI3_POS","6000000","93439","1.56%","1","VS13","0DTE","SX"
"2026-06-11","MVIJAYPO","MSP_VIJAYPO_POS","8000000","83421","1.04%","1","VS18","0DTE","SX"
"2026-06-11","MVIKASJ0","MSP_VIKAS_INT","6000000","67135","1.12%","1","VS14","0DTE","SX"
"2026-06-11","MVIPINKJ","MSN_VIPINKJAIN_POS","12000000","93319","0.78%","1","VS12","0DTE","SX"
"2026-06-11","MXESTATE","MSP_MXA_ESTATE_POS","12000000","85536","0.71%","1","VS18","0DTE","SX"
"2026-06-11","NANDITAY","MSS_NANDITA_POS","10000000","97157","0.97%","1","VS18","0DTE","SX"
"2026-06-11","NATH0020","MSR_GIRRAJKHANDELWAL_INT","12000000","72292","0.60%","1","VS16","0DTE","SX"
"2026-06-11","NATH0022","MSR_NATH2","20000000","-30900","-0.15%","8","VS5","0DTE","SX"
"2026-06-11","NAVN8000","MSR_MONA2_POS","18000000","181940","1.01%","1","VS3","0DTE","SX"
"2026-06-11","NEETU711","MSP_NEETUS_POS","6000000","94576","1.58%","1","VS13","0DTE","SX"
"2026-06-11","NEHAGOE4","MSR_NIRJHAR_GOEL2_POS","12000000","75248","0.63%","1","VS6","0DTE","SX"
"2026-06-11","NILI1953","MSR_GIRNAAR1_POS","18000000","258466","1.44%","7","VS11","0DTE","SX"
"2026-06-11","NITINK68","MSR_KAPOOR2_INT","4000000","47251","1.18%","1","VS14","0DTE","SX"
"2026-06-11","NK0002","CCV_A7_PIYUSH_AGR_POS","14000000","160503","1.15%","7","VS4","0DTE","SX"
"2026-06-11","NP0007","CCV_PRAVEENB_POS","8000000","93984","1.17%","1","VS13","0DTE","SX"
"2026-06-11","PCDD3R115","PCD_A1_ANANDRATHI_FIX_1CR_INT","10000000","36451","0.36%","1","VS16","0DTE","SX"
"2026-06-11","PCHNA531","A7_ANANDRATHI_FIX_1CR_INT","10000000","125608","1.26%","7","VS11","0DTE","SX"
"2026-06-11","PHAGARWA","MSP_PHAGARWA_POS","6000000","83892","1.40%","1","VS18","0DTE","SX"
"2026-06-11","PHARSHPR","MSP_HARSHP_UDAWAT_INT","4000000","41748","1.04%","1","VS18","0DTE","SX"
"2026-06-11","PHUFARUN","MSP_ARUNHUF_POS","6000000","84708","1.41%","1","VS16","0DTE","SX"
"2026-06-11","PIYA2311","MSR_SJVJ3_INT","10000000","82775","0.83%","1","VS14","0DTE","SX"
"2026-06-11","PJAGAG02","MSR_JAGDISH_PRASAD_AGARWAL_POS","10000000","66454","0.66%","1","VS6","0DTE","SX"
"2026-06-11","PODD1982","MSR_GINNI14_INT","10000000","83663","0.84%","15","VS19","0DTE","SX"
"2026-06-11","POORNI44","MSP_AMITP7","40000000","-330042.2","-0.83%","19","VS22","5DTE_1DTE","NF_SX"
"2026-06-11","PRANSHU0","MSR_PRANSHU0","20000000","86302","0.43%","8","VS24","0DTE","SX"
"2026-06-11","PRATI446","MSP_PRATIBHA_POS","10000000","84581","0.85%","1","VS13","0DTE","SX"
"2026-06-11","PRENERGY","MSR_JITENDRA_AGRAWAL4_INT","10000000","69735","0.70%","15","VS19","0DTE","SX"
"2026-06-11","PSANGHIC","MSP_SANGHI_POS","22000000","306794","1.39%","7","VS11","0DTE","SX"
"2026-06-11","PSIDDASS","MSP_SIDDHARTH_INT","6000000","70497","1.17%","1","VS18","0DTE","SX"
"2026-06-11","R0299","MSR_A8_EXCEL_12C","120000000","-326151","-0.27%","8","VS5","0DTE","SX"
"2026-06-11","R0299FOUR","MSS_SHYAM_INVESTMENT_INT","70000000","642116","0.92%","7","VS4","0DTE","SX"
"2026-06-11","R0299ONE","A19_EXCEL","80000000","-921560.4","-1.15%","19","VS22","5DTE_1DTE","NF_SX"
"2026-06-11","R0299THREE","MSR_A1_RAYGUN_INT","70000000","510295","0.73%","1","VS15","0DTE","SX"
"2026-06-11","R0299TWO","A15_EXCEL_INT","60000000","459206","0.77%","15","VS19","0DTE","SX"
"2026-06-11","R2SAXENA","MSR_R2SAXENA","20000000","-40910","-0.20%","8","VS5","0DTE","SX"
"2026-06-11","R7RA1207","MSR_BHARATG_POS","12000000","139004.6","1.16%","1","VS10","0DTE","SX"
"2026-06-11","R7RA1250","CC_GOVINDAB","20000000","-8599.75","-0.04%","19","VS22","5DTE_1DTE","NF_SX"
"2026-06-11","R7RA1253","MSR_YOGESH5_INT","8000000","52565","0.66%","15","VS2","0DTE","SX"
"2026-06-11","R7RA1256","CC_GOVINDAB2","20000000","-15767.6","-0.08%","19","VS22","5DTE_1DTE","NF_SX"
"2026-06-11","R7RA1261","MSR_BAPNA1_POS","8000000","95872.6","1.20%","7","VS9","0DTE","SX"
"2026-06-11","R7RA1277","MSR_SSGUPTA3_INT","14000000","92706.99","0.66%","7","VS9","0DTE","SX"
"2026-06-11","R7RA1279","MSR_RYADAV1_INT","10000000","84729","0.85%","1","VS10","0DTE","SX"
"2026-06-11","R7RA1300","MSR_SSGUPTA2_INT","20000000","158335","0.79%","15","VS2","0DTE","SX"
"2026-06-11","R7RA1315","MSR_SSGUPTA4","20000000","124873.8","0.62%","8","VS1","0DTE","SX"
"2026-06-11","R7RA1322","MSR_RAJM8_3C","30000000","176730.8","0.59%","8","VS1","0DTE","SX"
"2026-06-11","R7RA1324","MSR_RAJM6_INT","12000000","125272","1.04%","15","VS2","0DTE","SX"
"2026-06-11","R7RA1327","MSR_RAJM5_INT","10000000","68869","0.69%","7","VS9","0DTE","SX"
"2026-06-11","RAHULG15","CC_RAHULGO_POS","16000000","202498","1.27%","7","VS4","0DTE","SX"
"2026-06-11","RAJAGRA0","MSN_RAJ_KUMAR_POS","12000000","111236","0.93%","1","VS18","0DTE","SX"
"2026-06-11","RAJMOTOR","MSR_RAJM2_14C","140000000","475498","0.34%","8","VS24","0DTE","SX"
"2026-06-11","RAMHUF22","MSR_RAMPAL_RATHI_HUF","20000000","-81830","-0.41%","8","VS5","0DTE","SX"
"2026-06-11","RAMYA009","MSR_RAMYAMANASA_INT","14000000","95774","0.68%","1","VS8","0DTE","SX"
"2026-06-11","RATAN885","MSR_BAGRODIA5","20000000","-46747","-0.23%","8","VS5","0DTE","SX"
"2026-06-11","RENUD101","MSS_RENU_POS","10000000","87933","0.88%","1","VS13","0DTE","SX"
"2026-06-11","REORETAI","MSR_AJAY_AGARWAL2_INT","10000000","79759","0.80%","7","VS26","0DTE","SX"
"2026-06-11","RHUFJAIN","MSP_RAHUL_JAIN_HUF_POS","10000000","95361","0.95%","1","VS8","0DTE","SX"
"2026-06-11","RITESH10","MSR_RITESHGARG_POS","10000000","101394","1.01%","1","VS18","0DTE","SX"
"2026-06-11","RIYATAK1","MSR_PTAK4_INT","14000000","60182","0.43%","15","VS19","0DTE","SX"
"2026-06-11","RKGHUF07","MSP_RKGHUF_POS","8000000","90746","1.13%","1","VS8","0DTE","SX"
"2026-06-11","ROOP1433","MSR_DHEER1_INT","2000000","21703","1.09%","1","VS14","0DTE","SX"
"2026-06-11","RPR3R007","SATISH_RATHI_AR_FIX1CR_INT","10000000","76779","0.77%","1","VS12","0DTE","SX"
"2026-06-11","RPRT261","SANDHYA_TIWARI_ANADRATHI_FIX_1CR_INT","10000000","64348","0.64%","1","VS10","0DTE","SX"
"2026-06-11","RSASHISH","MSR_RAASHISH_POS","6000000","94488","1.57%","1","VS3","0DTE","SX"
"2026-06-11","RYSLTD10","MSR_RYS1_INT","14000000","122599","0.88%","1","VS14","0DTE","SX"
"2026-06-11","S0147","A8_EXCEL_4C","40000000","139785","0.35%","8","VS24","0DTE","SX"
"2026-06-11","S0147ONE","XTS13_A7_FIX_7CR_INT","20000000","153330","0.77%","7","VS7","0DTE","SX"
"2026-06-11","S10","MSS_SISL_NEW_FIX_2CR_INT","20000000","160259","0.80%","1","VS15","0DTE","SX"
"2026-06-11","SAGAR10","A1_NARAYANA_2CR_INT","20000000","145764","0.73%","1","VS15","0DTE","SX"
"2026-06-11","SAHIL089","MSR_SAHIL2_INT","8000000","60173","0.75%","1","VS14","0DTE","SX"
"2026-06-11","SANDEJHA","MSR_SJVJ5_INT","6000000","75285","1.25%","1","VS13","0DTE","SX"
"2026-06-11","SANDHU01","MSS_SANDHU_FIX_1CR_POS","10000000","109385","1.09%","1","VS3","0DTE","SX"
"2026-06-11","SAPNA092","SAHIL1","20000000","74110","0.37%","8","VS24","0DTE","SX"
"2026-06-11","SARI2306","MSR_VGOEL2_INT","10000000","63649","0.64%","1","VS16","0DTE","SX"
"2026-06-11","SEMA0904","MSR_SSGUPTA5_INT","12000000","86491","0.72%","1","VS16","0DTE","SX"
"2026-06-11","SEMA2111","MSP_SEEMAJ_POS","8000000","72341","0.90%","1","VS12","0DTE","SX"
"2026-06-11","SF192","CC_A15_KREDENT_PRO_INT","10000000","77194","0.77%","15","VS2","0DTE","SX"
"2026-06-11","SF195","CCV_A8_KREDENT_PROP","20000000","84889","0.42%","8","VS24","0DTE","SX"
"2026-06-11","SF205","A1_KREDENT_PROP_INT","10000000","78049","0.78%","1","VS13","0DTE","SX"
"2026-06-11","SF206","A7_KREDENT_PROP_INT","10000000","90365","0.90%","7","VS4","0DTE","SX"
"2026-06-11","SF207","CCV_A19_KREDENT","20000000","-225545","-1.13%","19","VS25","5DTE_1DTE","NF_SX"
"2026-06-11","SHALABH5","MSR_SHALABH_INT","10000000","77557","0.78%","1","VS14","0DTE","SX"
"2026-06-11","SHAMLAL4","CC_SHAMLAL_POS","12000000","153855","1.28%","7","VS4","0DTE","SX"
"2026-06-11","SHILPI25","MSR_MSMELODIA8_INT","12000000","75968","0.63%","1","VS16","0DTE","SX"
"2026-06-11","SHRADA79","MSR_AJIT1_INT","10000000","79969","0.80%","7","VS7","0DTE","SX"
"2026-06-11","SHRIRHUF","MSP_SHRI_RAM_POS","6000000","85632","1.43%","1","VS6","0DTE","SX"
"2026-06-11","SHRUTI43","MSR_LOYALKA2_POS","10000000","104857","1.05%","7","VS7","0DTE","SX"
"2026-06-11","SJVJ0002","MSR_SJVJ2","20000000","-49778","-0.25%","8","VS5","0DTE","SX"
"2026-06-11","SMRITITR","MSN_SMRITI_TRIPATHI_POS","12000000","70043","0.58%","1","VS6","0DTE","SX"
